likes,no_of_comments,follower_count_at_t,image_path,hour_of_day,day_of_week_sin,day_of_week_cos,year,month,day
235233,357,5703648,../Data/insta_data/7419.jpg,9,-0.433883739117558,-0.9009688679024191,4,4,24
149409,223,5703648,../Data/insta_data/7421.jpg,9,0.43388373911755823,-0.900968867902419,4,4,23
249610,437,5703648,../Data/insta_data/7422.jpg,9,0.9749279121818236,-0.22252093395631434,4,4,22
187927,1094,5703648,../Data/insta_data/7424.jpg,9,0.0,1.0,4,4,20
189091,309,5703648,../Data/insta_data/7428.jpg,9,0.43388373911755823,-0.900968867902419,4,4,16
215477,261,5703648,../Data/insta_data/7430.jpg,3,0.9749279121818236,-0.22252093395631434,4,4,15
244168,329,5703648,../Data/insta_data/7434.jpg,9,-0.433883739117558,-0.9009688679024191,4,4,10
182433,280,5703648,../Data/insta_data/7435.jpg,9,0.43388373911755823,-0.900968867902419,4,4,9
420345,1184,5703648,../Data/insta_data/7436.jpg,9,0.9749279121818236,-0.22252093395631434,4,4,8
212166,300,5703648,../Data/insta_data/7437.jpg,7,0.7818314824680298,0.6234898018587336,4,4,7
212534,442,5703648,../Data/insta_data/7438.jpg,9,0.0,1.0,4,4,6
362227,1230,5703648,../Data/insta_data/7439.jpg,2,-0.9749279121818236,-0.2225209339563146,4,4,4
224885,423,5703648,../Data/insta_data/7441.jpg,9,0.43388373911755823,-0.900968867902419,4,4,2
229465,321,5703648,../Data/insta_data/7443.jpg,9,0.0,1.0,4,3,30
195887,640,5703648,../Data/insta_data/7444.jpg,9,-0.433883739117558,-0.9009688679024191,4,3,27
145142,224,5703648,../Data/insta_data/7446.jpg,9,0.43388373911755823,-0.900968867902419,4,3,26
238205,253,5703648,../Data/insta_data/7447.jpg,9,0.9749279121818236,-0.22252093395631434,4,3,25
205009,361,5703648,../Data/insta_data/7450.jpg,9,0.43388373911755823,-0.900968867902419,4,3,19
163185,125,5703648,../Data/insta_data/7451.jpg,9,0.7818314824680298,0.6234898018587336,4,3,17
117271,91,5703648,../Data/insta_data/7455.jpg,3,-0.433883739117558,-0.9009688679024191,4,3,13
229759,5825,5978085,../Data/insta_data/7511.jpg,10,0.0,1.0,4,3,30
198793,5501,5978085,../Data/insta_data/7522.jpg,11,0.9749279121818236,-0.22252093395631434,4,3,11
209415,724,5978085,../Data/insta_data/7525.jpg,11,0.9749279121818236,-0.22252093395631434,4,3,4
378753,928,5978085,../Data/insta_data/7541.jpg,11,-0.7818314824680299,0.6234898018587334,4,2,2
297243,583,5978085,../Data/insta_data/7542.jpg,8,-0.7818314824680299,0.6234898018587334,4,2,2
326242,853,5978085,../Data/insta_data/7550.jpg,6,-0.7818314824680299,0.6234898018587334,4,1,19
177826,681,5394021,../Data/insta_data/7553.jpg,13,-0.7818314824680299,0.6234898018587334,4,7,5
222125,375,5394021,../Data/insta_data/7554.jpg,11,0.43388373911755823,-0.900968867902419,4,6,25
192693,1178,5394021,../Data/insta_data/7555.jpg,11,0.43388373911755823,-0.900968867902419,4,6,18
305445,1368,5394021,../Data/insta_data/7556.jpg,11,-0.7818314824680299,0.6234898018587334,4,6,14
324984,2154,5394021,../Data/insta_data/7562.jpg,10,0.0,1.0,4,5,25
159515,319,5394021,../Data/insta_data/7568.jpg,12,-0.7818314824680299,0.6234898018587334,4,5,10
185988,819,5394021,../Data/insta_data/7572.jpg,10,-0.9749279121818236,-0.2225209339563146,4,5,2
237654,1287,5394021,../Data/insta_data/7574.jpg,11,0.7818314824680298,0.6234898018587336,4,4,28
133030,872,5394021,../Data/insta_data/7575.jpg,14,-0.7818314824680299,0.6234898018587334,4,4,26
158798,953,5394021,../Data/insta_data/7577.jpg,10,0.9749279121818236,-0.22252093395631434,4,4,22
62770,358,5394021,../Data/insta_data/7584.jpg,8,0.7818314824680298,0.6234898018587336,4,4,14
395520,1078,5394021,../Data/insta_data/7588.jpg,13,0.9749279121818236,-0.22252093395631434,4,4,8
217261,1112,5394021,../Data/insta_data/7590.jpg,11,0.7818314824680298,0.6234898018587336,4,4,7
219977,835,5394021,../Data/insta_data/7591.jpg,11,0.0,1.0,4,4,6
239496,1753,5394021,../Data/insta_data/7594.jpg,2,-0.9749279121818236,-0.2225209339563146,4,4,4
265069,4141,5394021,../Data/insta_data/7597.jpg,17,-0.7818314824680299,0.6234898018587334,4,3,29
249496,913,5394021,../Data/insta_data/7602.jpg,3,0.43388373911755823,-0.900968867902419,4,3,26
126403,308,5394021,../Data/insta_data/7605.jpg,4,0.7818314824680298,0.6234898018587336,4,3,24
276746,3970,5394021,../Data/insta_data/7609.jpg,10,0.9749279121818236,-0.22252093395631434,4,3,18
191895,803,5394021,../Data/insta_data/7610.jpg,5,0.7818314824680298,0.6234898018587336,4,3,17
131790,612,5394021,../Data/insta_data/7611.jpg,14,0.0,1.0,4,3,16
59516,88,5394021,../Data/insta_data/7612.jpg,8,0.0,1.0,4,3,16
185247,810,5394021,../Data/insta_data/7613.jpg,16,-0.7818314824680299,0.6234898018587334,4,3,15
176046,329,5394021,../Data/insta_data/7616.jpg,11,0.0,1.0,4,3,9
270089,1726,5394021,../Data/insta_data/7618.jpg,12,-0.433883739117558,-0.9009688679024191,4,3,6
221317,781,5394021,../Data/insta_data/7620.jpg,3,0.7818314824680298,0.6234898018587336,4,3,3
313181,2018,5394021,../Data/insta_data/7625.jpg,11,-0.9749279121818236,-0.2225209339563146,4,2,29
169299,766,5394021,../Data/insta_data/7627.jpg,11,0.43388373911755823,-0.900968867902419,4,2,27
128958,372,5394021,../Data/insta_data/7629.jpg,10,0.7818314824680298,0.6234898018587336,4,2,25
388530,5574,5394021,../Data/insta_data/7630.jpg,10,0.0,1.0,4,2,24
313634,2450,5394021,../Data/insta_data/7632.jpg,10,-0.433883739117558,-0.9009688679024191,4,2,21
598798,1156,5394021,../Data/insta_data/7635.jpg,2,0.7818314824680298,0.6234898018587336,4,2,18
261787,1527,5394021,../Data/insta_data/7636.jpg,4,0.0,1.0,4,2,17
182059,688,5394021,../Data/insta_data/7637.jpg,12,-0.7818314824680299,0.6234898018587334,4,2,16
42878,85,5394021,../Data/insta_data/7638.jpg,9,-0.433883739117558,-0.9009688679024191,4,2,14
196035,908,5394021,../Data/insta_data/7641.jpg,10,-0.9749279121818236,-0.2225209339563146,4,2,8
195284,737,5394021,../Data/insta_data/7643.jpg,13,0.9749279121818236,-0.22252093395631434,4,2,5
238726,447,5394021,../Data/insta_data/7645.jpg,11,0.0,1.0,4,2,3
183287,1122,5394021,../Data/insta_data/7652.jpg,4,-0.7818314824680299,0.6234898018587334,4,1,26
111273,371,5394021,../Data/insta_data/7654.jpg,8,-0.433883739117558,-0.9009688679024191,4,1,24
140454,973,5822618,../Data/insta_data/7657.jpg,11,-0.9749279121818236,-0.2225209339563146,4,7,11
110075,758,5822618,../Data/insta_data/7660.jpg,13,0.9749279121818236,-0.22252093395631434,4,7,8
152042,990,5822618,../Data/insta_data/7665.jpg,4,-0.9749279121818236,-0.2225209339563146,4,7,4
127056,827,5822618,../Data/insta_data/7666.jpg,3,-0.9749279121818236,-0.2225209339563146,4,7,4
137545,1037,5822618,../Data/insta_data/7667.jpg,13,0.43388373911755823,-0.900968867902419,4,7,2
186662,3206,5822618,../Data/insta_data/7673.jpg,6,0.7818314824680298,0.6234898018587336,4,6,23
219054,1073,5822618,../Data/insta_data/7674.jpg,13,-0.7818314824680299,0.6234898018587334,4,6,21
162478,1870,5822618,../Data/insta_data/7680.jpg,5,0.43388373911755823,-0.900968867902419,4,6,18
166759,924,5822618,../Data/insta_data/7683.jpg,4,-0.7818314824680299,0.6234898018587334,4,6,14
162737,1294,5822618,../Data/insta_data/7685.jpg,13,-0.433883739117558,-0.9009688679024191,4,6,12
116389,642,5822618,../Data/insta_data/7687.jpg,9,0.9749279121818236,-0.22252093395631434,4,6,10
126968,604,5822618,../Data/insta_data/7691.jpg,5,0.7818314824680298,0.6234898018587336,4,6,9
148558,954,5822618,../Data/insta_data/7693.jpg,8,0.0,1.0,4,6,8
165995,2200,5822618,../Data/insta_data/7695.jpg,8,-0.7818314824680299,0.6234898018587334,4,6,7
143638,1283,5822618,../Data/insta_data/7696.jpg,7,-0.433883739117558,-0.9009688679024191,4,6,5
146509,2148,5822618,../Data/insta_data/7699.jpg,3,-0.433883739117558,-0.9009688679024191,4,5,29
230203,2882,5822618,../Data/insta_data/7700.jpg,5,0.7818314824680298,0.6234898018587336,4,5,26
191049,1563,5822618,../Data/insta_data/7701.jpg,4,0.7818314824680298,0.6234898018587336,4,5,26
148529,1228,5822618,../Data/insta_data/7704.jpg,4,-0.7818314824680299,0.6234898018587334,4,5,24
254317,2167,5822618,../Data/insta_data/7705.jpg,3,-0.7818314824680299,0.6234898018587334,4,5,24
341100,5624,5822618,../Data/insta_data/7710.jpg,12,0.7818314824680298,0.6234898018587336,4,5,19
150875,1967,5822618,../Data/insta_data/7716.jpg,7,0.43388373911755823,-0.900968867902419,4,5,14
218110,5779,5822618,../Data/insta_data/7721.jpg,10,-0.7818314824680299,0.6234898018587334,4,5,10
155453,1906,5822618,../Data/insta_data/7723.jpg,12,-0.9749279121818236,-0.2225209339563146,4,5,9
233750,3021,5822618,../Data/insta_data/7724.jpg,14,-0.433883739117558,-0.9009688679024191,4,5,8
190836,1836,5822618,../Data/insta_data/7726.jpg,10,0.43388373911755823,-0.900968867902419,4,5,7
166206,1882,5822618,../Data/insta_data/7727.jpg,13,0.7818314824680298,0.6234898018587336,4,5,5
170198,1755,5822618,../Data/insta_data/7730.jpg,4,-0.7818314824680299,0.6234898018587334,4,5,3
182832,1797,5822618,../Data/insta_data/7731.jpg,23,-0.433883739117558,-0.9009688679024191,4,5,1
146220,1051,5822618,../Data/insta_data/7733.jpg,9,-0.433883739117558,-0.9009688679024191,4,5,1
227509,2037,5822618,../Data/insta_data/7735.jpg,11,0.9749279121818236,-0.22252093395631434,4,4,29
187722,1502,5822618,../Data/insta_data/7736.jpg,11,0.0,1.0,4,4,27
196066,1501,5822618,../Data/insta_data/7737.jpg,2,-0.7818314824680299,0.6234898018587334,4,4,26
173000,1037,5822618,../Data/insta_data/7738.jpg,2,-0.7818314824680299,0.6234898018587334,4,4,26
170056,1377,5822618,../Data/insta_data/7739.jpg,2,-0.7818314824680299,0.6234898018587334,4,4,26
262446,2152,5822618,../Data/insta_data/7740.jpg,16,0.43388373911755823,-0.900968867902419,4,4,23
61940,419,5822618,../Data/insta_data/7741.jpg,11,-0.7818314824680299,0.6234898018587334,4,4,19
78845,571,5822618,../Data/insta_data/7742.jpg,11,-0.7818314824680299,0.6234898018587334,4,4,19
63827,211,5822618,../Data/insta_data/7743.jpg,11,-0.7818314824680299,0.6234898018587334,4,4,19
77685,399,5822618,../Data/insta_data/7744.jpg,11,-0.433883739117558,-0.9009688679024191,4,4,17
81978,453,5822618,../Data/insta_data/7745.jpg,12,0.43388373911755823,-0.900968867902419,4,4,16
83602,317,5822618,../Data/insta_data/7746.jpg,12,0.9749279121818236,-0.22252093395631434,4,4,15
215299,1563,5822618,../Data/insta_data/7747.jpg,10,0.9749279121818236,-0.22252093395631434,4,4,15
124958,1845,5822618,../Data/insta_data/7748.jpg,13,-0.7818314824680299,0.6234898018587334,4,4,12
160830,1115,5822618,../Data/insta_data/7749.jpg,12,0.43388373911755823,-0.900968867902419,4,4,9
70181,189,5822618,../Data/insta_data/7750.jpg,23,0.7818314824680298,0.6234898018587336,4,4,7
59046,125,5822618,../Data/insta_data/7751.jpg,23,0.7818314824680298,0.6234898018587336,4,4,7
61393,157,5822618,../Data/insta_data/7752.jpg,4,-0.7818314824680299,0.6234898018587334,4,4,5
103299,229,5822618,../Data/insta_data/7753.jpg,4,-0.7818314824680299,0.6234898018587334,4,4,5
67472,116,5822618,../Data/insta_data/7754.jpg,4,-0.7818314824680299,0.6234898018587334,4,4,5
72731,135,5822618,../Data/insta_data/7755.jpg,0,-0.9749279121818236,-0.2225209339563146,4,4,4
102197,184,5822618,../Data/insta_data/7756.jpg,0,-0.9749279121818236,-0.2225209339563146,4,4,4
70324,113,5822618,../Data/insta_data/7757.jpg,0,-0.9749279121818236,-0.2225209339563146,4,4,4
62499,147,5822618,../Data/insta_data/7758.jpg,8,-0.433883739117558,-0.9009688679024191,4,4,3
74444,188,5822618,../Data/insta_data/7759.jpg,8,-0.433883739117558,-0.9009688679024191,4,4,3
68486,144,5822618,../Data/insta_data/7760.jpg,8,-0.433883739117558,-0.9009688679024191,4,4,3
139013,536,5822618,../Data/insta_data/7762.jpg,12,0.7818314824680298,0.6234898018587336,4,3,31
607718,2966,10959650,../Data/insta_data/7772.jpg,17,-0.433883739117558,-0.9009688679024191,4,6,12
677191,3987,10959650,../Data/insta_data/7780.jpg,16,-0.9749279121818236,-0.2225209339563146,4,5,9
650388,3722,10959650,../Data/insta_data/7832.jpg,18,-0.7818314824680299,0.6234898018587334,3,12,22
5046,0,7367705,../Data/insta_data/7864.jpg,7,-0.9749279121818236,-0.2225209339563146,4,7,11
2179,1,7367705,../Data/insta_data/7869.jpg,6,0.0,1.0,4,7,6
3828,1,7367705,../Data/insta_data/7880.jpg,7,0.43388373911755823,-0.900968867902419,4,6,11
10998,3,7367705,../Data/insta_data/7886.jpg,5,0.0,1.0,4,6,1
98787,25,7367705,../Data/insta_data/7887.jpg,5,0.0,1.0,4,5,25
13001,1,7367705,../Data/insta_data/7888.jpg,7,-0.9749279121818236,-0.2225209339563146,4,5,23
13608,10,7367705,../Data/insta_data/7890.jpg,6,-0.9749279121818236,-0.2225209339563146,4,5,23
8946,0,7367705,../Data/insta_data/7891.jpg,6,-0.9749279121818236,-0.2225209339563146,4,5,23
10210,3,7367705,../Data/insta_data/7892.jpg,6,-0.9749279121818236,-0.2225209339563146,4,5,23
12065,3,7367705,../Data/insta_data/7897.jpg,8,0.9749279121818236,-0.22252093395631434,4,5,20
16057,5,7367705,../Data/insta_data/7902.jpg,7,0.7818314824680298,0.6234898018587336,4,5,5
6495,0,7367705,../Data/insta_data/7904.jpg,12,-0.9749279121818236,-0.2225209339563146,4,4,25
6399,9,7367705,../Data/insta_data/7906.jpg,21,0.43388373911755823,-0.900968867902419,4,4,23
4090,0,7367705,../Data/insta_data/7907.jpg,11,0.7818314824680298,0.6234898018587336,4,4,21
6838,3,7367705,../Data/insta_data/7908.jpg,4,0.7818314824680298,0.6234898018587336,4,4,21
25340,23,7367705,../Data/insta_data/7912.jpg,15,0.7818314824680298,0.6234898018587336,4,3,24
18230,2319,7367705,../Data/insta_data/7920.jpg,12,-0.9749279121818236,-0.2225209339563146,4,3,14
8129,93,7367705,../Data/insta_data/7929.jpg,6,-0.9749279121818236,-0.2225209339563146,4,3,7
12899,146,7367705,../Data/insta_data/7932.jpg,7,-0.433883739117558,-0.9009688679024191,4,3,6
3474,59,7367705,../Data/insta_data/7937.jpg,12,0.43388373911755823,-0.900968867902419,4,2,27
25758,198,7367705,../Data/insta_data/7939.jpg,9,0.9749279121818236,-0.22252093395631434,4,2,26
17231,128,7367705,../Data/insta_data/7941.jpg,4,0.0,1.0,4,2,24
36315,118,7367705,../Data/insta_data/7942.jpg,12,-0.7818314824680299,0.6234898018587334,4,2,23
14517,140,7367705,../Data/insta_data/7943.jpg,7,-0.7818314824680299,0.6234898018587334,4,2,23
33245,248,7367705,../Data/insta_data/7946.jpg,8,0.43388373911755823,-0.900968867902419,4,2,20
10444,337,7367705,../Data/insta_data/7953.jpg,12,0.0,1.0,4,2,17
1431,36,7367705,../Data/insta_data/7964.jpg,10,0.0,1.0,4,2,10
40850,411,7367705,../Data/insta_data/7965.jpg,4,0.0,1.0,4,2,10
20178,341,7367705,../Data/insta_data/7970.jpg,6,-0.433883739117558,-0.9009688679024191,4,1,31
39805,324,5925217,../Data/insta_data/7972.jpg,13,-0.9749279121818236,-0.2225209339563146,4,7,11
18187,125,5925217,../Data/insta_data/7976.jpg,8,0.7818314824680298,0.6234898018587336,4,7,7
40161,396,5925217,../Data/insta_data/7978.jpg,9,0.0,1.0,4,7,6
19426,98,5925217,../Data/insta_data/7988.jpg,10,-0.7818314824680299,0.6234898018587334,4,6,28
100700,218,5925217,../Data/insta_data/7994.jpg,11,0.0,1.0,4,6,22
39347,242,5925217,../Data/insta_data/7997.jpg,12,-0.9749279121818236,-0.2225209339563146,4,6,20
37441,514,5925217,../Data/insta_data/8014.jpg,23,-0.9749279121818236,-0.2225209339563146,4,6,6
70189,1345,5925217,../Data/insta_data/8016.jpg,11,-0.433883739117558,-0.9009688679024191,4,6,5
29878,66,5925217,../Data/insta_data/8020.jpg,8,0.7818314824680298,0.6234898018587336,4,6,2
25279,164,5925217,../Data/insta_data/8023.jpg,8,-0.9749279121818236,-0.2225209339563146,4,5,30
48329,203,5925217,../Data/insta_data/8025.jpg,23,-0.9749279121818236,-0.2225209339563146,4,5,23
39828,116,5925217,../Data/insta_data/8038.jpg,20,0.9749279121818236,-0.22252093395631434,4,5,6
4319,55,5925217,../Data/insta_data/8044.jpg,7,0.43388373911755823,-0.900968867902419,4,4,30
63433,543,5925217,../Data/insta_data/8046.jpg,14,0.7818314824680298,0.6234898018587336,4,4,28
7555,26,5925217,../Data/insta_data/8057.jpg,11,0.9749279121818236,-0.22252093395631434,4,4,22
19921,86,5925217,../Data/insta_data/8071.jpg,10,0.9749279121818236,-0.22252093395631434,4,4,8
35854,199,5925217,../Data/insta_data/8074.jpg,10,-0.9749279121818236,-0.2225209339563146,4,4,4
257423,738,7098245,../Data/insta_data/8081.jpg,10,-0.9749279121818236,-0.2225209339563146,4,7,11
561530,1813,7098245,../Data/insta_data/8082.jpg,5,-0.9749279121818236,-0.2225209339563146,4,7,11
135450,202,7098245,../Data/insta_data/8091.jpg,12,-0.7818314824680299,0.6234898018587334,4,7,5
143048,280,7098245,../Data/insta_data/8093.jpg,5,-0.9749279121818236,-0.2225209339563146,4,7,4
635620,3461,7098245,../Data/insta_data/8099.jpg,6,0.0,1.0,4,6,29
533138,945,7098245,../Data/insta_data/8111.jpg,13,0.7818314824680298,0.6234898018587336,4,6,16
196670,753,7098245,../Data/insta_data/8112.jpg,6,0.7818314824680298,0.6234898018587336,4,6,16
306589,493,7098245,../Data/insta_data/8116.jpg,10,-0.7818314824680299,0.6234898018587334,4,6,14
514221,1532,7098245,../Data/insta_data/8117.jpg,5,-0.9749279121818236,-0.2225209339563146,4,6,13
633707,1040,7098245,../Data/insta_data/8121.jpg,8,-0.7818314824680299,0.6234898018587334,4,6,7
521482,4590,7098245,../Data/insta_data/8122.jpg,1,-0.433883739117558,-0.9009688679024191,4,6,5
446301,2019,7098245,../Data/insta_data/8123.jpg,1,0.7818314824680298,0.6234898018587336,4,6,2
555185,2507,7098245,../Data/insta_data/8124.jpg,4,-0.7818314824680299,0.6234898018587334,4,5,31
528187,1559,7098245,../Data/insta_data/8128.jpg,9,0.0,1.0,4,5,25
529689,344,7098245,../Data/insta_data/8129.jpg,2,0.0,1.0,4,5,25
736407,3418,7098245,../Data/insta_data/8131.jpg,13,-0.7818314824680299,0.6234898018587334,4,5,24
846632,4280,7098245,../Data/insta_data/8134.jpg,3,-0.7818314824680299,0.6234898018587334,4,5,24
136435,247,7098245,../Data/insta_data/8142.jpg,1,0.9749279121818236,-0.22252093395631434,4,5,20
682722,3570,7098245,../Data/insta_data/8145.jpg,23,0.0,1.0,4,5,18
231901,379,7098245,../Data/insta_data/8148.jpg,10,-0.7818314824680299,0.6234898018587334,4,5,17
664538,2383,7098245,../Data/insta_data/8150.jpg,3,-0.7818314824680299,0.6234898018587334,4,5,17
147575,125,7098245,../Data/insta_data/8154.jpg,6,-0.433883739117558,-0.9009688679024191,4,5,15
564909,2576,7098245,../Data/insta_data/8156.jpg,2,0.43388373911755823,-0.900968867902419,4,5,14
432511,379,7098245,../Data/insta_data/8160.jpg,0,0.7818314824680298,0.6234898018587336,4,5,12
298113,719,7098245,../Data/insta_data/8179.jpg,9,0.0,1.0,4,5,4
195528,221,7098245,../Data/insta_data/8181.jpg,21,-0.9749279121818236,-0.2225209339563146,4,5,2
539046,1628,7098245,../Data/insta_data/8185.jpg,2,-0.9749279121818236,-0.2225209339563146,4,5,2
92173,331,5336878,../Data/insta_data/8187.jpg,6,-0.7818314824680299,0.6234898018587334,4,7,12
126127,596,5336878,../Data/insta_data/8189.jpg,10,-0.9749279121818236,-0.2225209339563146,4,7,4
107815,474,5336878,../Data/insta_data/8192.jpg,7,-0.9749279121818236,-0.2225209339563146,4,6,27
113049,873,5336878,../Data/insta_data/8194.jpg,13,-0.7818314824680299,0.6234898018587334,4,6,21
107277,548,5336878,../Data/insta_data/8195.jpg,10,0.9749279121818236,-0.22252093395631434,4,6,17
192076,452,5336878,../Data/insta_data/8197.jpg,5,-0.9749279121818236,-0.2225209339563146,4,6,13
416706,2763,4757512,../Data/insta_data/8265.jpg,19,0.0,1.0,4,2,24
240952,1088,4757512,../Data/insta_data/8269.jpg,16,0.0,1.0,4,2,17
163511,4710,4757512,../Data/insta_data/8271.jpg,17,0.43388373911755823,-0.900968867902419,4,2,13
287958,5904,4757512,../Data/insta_data/8276.jpg,14,0.43388373911755823,-0.900968867902419,4,1,30
197367,2745,4757512,../Data/insta_data/8278.jpg,16,-0.9749279121818236,-0.2225209339563146,4,1,25
170296,3785,4757512,../Data/insta_data/8292.jpg,15,0.9749279121818236,-0.22252093395631434,3,12,18
154357,1773,5164233,../Data/insta_data/8295.jpg,4,-0.9749279121818236,-0.2225209339563146,4,7,11
20347,125,5164233,../Data/insta_data/8296.jpg,3,0.43388373911755823,-0.900968867902419,4,7,9
66355,392,5164233,../Data/insta_data/8298.jpg,4,-0.433883739117558,-0.9009688679024191,4,7,3
43921,297,5164233,../Data/insta_data/8299.jpg,6,0.43388373911755823,-0.900968867902419,4,7,2
58548,368,5164233,../Data/insta_data/8300.jpg,10,0.9749279121818236,-0.22252093395631434,4,7,1
102725,1376,5164233,../Data/insta_data/8301.jpg,13,0.7818314824680298,0.6234898018587336,4,6,30
126284,1810,5164233,../Data/insta_data/8302.jpg,13,0.0,1.0,4,6,29
37184,119,5164233,../Data/insta_data/8303.jpg,13,-0.7818314824680299,0.6234898018587334,4,6,28
49987,191,5164233,../Data/insta_data/8304.jpg,0,-0.7818314824680299,0.6234898018587334,4,6,28
53333,127,5164233,../Data/insta_data/8306.jpg,23,-0.433883739117558,-0.9009688679024191,4,6,26
25672,105,5164233,../Data/insta_data/8307.jpg,13,0.43388373911755823,-0.900968867902419,4,6,25
